timestamp,username,source_ip,user_agent,success,geo_country,is_attack,source_dataset
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-6.0,1,port-389.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-6.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-6.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-6.0,1,port-3268.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-6.0,1,port-389.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-0.0,1,port-0.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-0.0,1,port-0.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-6.0,1,port-389.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,67.215.197.149,192.168.10.19,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,91.189.89.199,192.168.10.19,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,144.217.109.67,192.168.10.19,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,224.0.0.22,192.168.10.15,protocol-0.0,1,port-0.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,224.0.0.252,192.168.10.15,protocol-17.0,1,port-5355.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,167.114.204.238,192.168.10.19,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,195.186.4.101,192.168.10.12,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.15,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,213.109.127.82,192.168.10.12,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,144.217.148.73,192.168.10.12,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.12,192.168.10.3,protocol-6.0,1,port-34936.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,163.172.10.212,192.168.10.19,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.12,192.168.10.3,protocol-6.0,1,port-34930.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-6.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.12,protocol-6.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,213.109.127.82,192.168.10.19,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.50,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,5.9.74.228,192.168.10.19,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,195.186.4.101,192.168.10.19,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.14,65.55.44.109,protocol-6.0,1,port-59135.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,224.0.0.251,192.168.10.19,protocol-17.0,1,port-5353.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.1,192.168.10.3,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-123.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.255,192.168.10.19,protocol-17.0,1,port-138.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.255,192.168.10.19,protocol-17.0,1,port-137.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.19,192.168.10.50,protocol-17.0,1,port-137.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.255,192.168.10.50,protocol-17.0,1,port-138.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.1,192.168.10.3,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.1,192.168.10.3,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.255,192.168.10.3,protocol-17.0,1,port-137.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-389.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-389.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-389.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-88.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-389.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-389.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-389.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-389.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.3,192.168.10.19,protocol-6.0,1,port-3268.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.1,192.168.10.3,protocol-17.0,1,port-53.0,0,CICIDS2017
2017-07-06 12:00:00+00:00,192.168.10.1,192.168.10.3,protocol-17.0,1,port-53.0,0,CICIDS2017
